,gyroscope,light,accelerometer,magnetic,pressure
8592,,,,,
8593,,,72525.0,,
8594,72525.0,,,,
8595,,,,,
8596,,,,72526.0,
8597,,,72529.0,,
8598,72529.0,,,,
8599,,,,,
8600,,,72533.0,,
8601,72533.0,,,,
8602,,,,,
8603,,,72538.0,,
8604,72538.0,,,,
8605,,,,,
8606,,,,72539.0,
8607,,,72542.0,,
8608,72542.0,,,,
8609,,,,,
8610,,,72546.0,,
8611,72546.0,,,,
8612,,,,,
8613,,,72551.0,,
8614,72551.0,,,,
8615,,,,,
8616,,,,72552.0,
8617,,,72555.0,,
8618,72555.0,,,,
8619,,,,,
8620,,,72559.0,,
8621,72560.0,,,,
8622,,,,,
8623,,,72564.0,,
8624,72564.0,,,,
8625,,,,,
8626,,,,72565.0,
8627,,,72568.0,,
8628,72569.0,,,,
8629,,,,,
8630,,,72572.0,,
8631,72573.0,,,,
8632,,,,,
8633,,,72577.0,,
8634,72578.0,,,,
8635,,,,,
8636,,,,72579.0,
8637,,,72581.0,,
8638,72582.0,,,,
8639,,,,,
8640,,,72585.0,,
8641,72586.0,,,,
8642,,,,,
8643,,,72591.0,,
8644,72592.0,,,,
8645,,,,,
8646,,,,72593.0,
8647,,,72597.0,,
8648,72597.0,,,,
8649,,,,,
8650,,,72599.0,,
8651,72599.0,,,,
8652,,,,,
8653,,,72604.0,,
8654,72604.0,,,,
8655,,,,,
8656,,,,72605.0,
8657,,,72607.0,,
8658,72608.0,,,,
8659,,,,,
8660,,,72612.0,,
8661,72613.0,,,,
8662,,,,,
8663,,,72616.0,,
8664,72617.0,,,,
8665,,,,,
8666,,,,72618.0,
8667,,,72620.0,,
8668,72621.0,,,,
8669,,,,,
8670,,,72626.0,,
8671,72626.0,,,,
8672,,,,,
8673,,,72630.0,,
8674,72630.0,,,,
8675,,,,,
8676,,,,72632.0,
8677,,,72633.0,,
8678,72634.0,,,,
8679,,,,,
8680,,,72638.0,,
8681,72638.0,,,,
8682,,,,,
8683,,,72643.0,,
8684,72643.0,,,,
8685,,,,,
8686,,,,72645.0,
8687,,,72647.0,,
8688,72647.0,,,,
8689,,,,,
8690,,,,,72648.0
8691,,,72651.0,,
8692,72651.0,,,,
8693,,,,,
8694,,,72656.0,,
8695,72656.0,,,,
8696,,,,,
8697,,,,72657.0,
8698,,,72660.0,,
8699,72660.0,,,,
8700,,,,,
8701,,,72664.0,,
8702,72665.0,,,,
8703,,,,,
8704,,,72669.0,,
8705,72669.0,,,,
8706,,,,,
8707,,,,72670.0,
8708,,,72676.0,,
8709,72676.0,,,,
8710,,,,,
8711,,,72677.0,,
8712,72678.0,,,,
8713,,72678.0,,,
8714,,,,,
8715,,,72682.0,,
8716,72682.0,,,,
8717,,,,,
8718,,,,72683.0,
8719,,,72686.0,,
8720,72686.0,,,,
8721,,,,,
8722,,,72691.0,,
8723,72692.0,,,,
8724,,,,,
8725,,,72695.0,,
8726,72696.0,,,,
8727,,,,,
8728,,,,72696.0,
8729,,,72700.0,,
8730,72700.0,,,,
8731,,,,,
8732,,,72704.0,,
8733,72704.0,,,,
8734,,,,,
8735,,,72709.0,,
8736,72709.0,,,,
8737,,,,,
8738,,,,72716.0,
8739,,,72716.0,,
8740,72716.0,,,,
8741,,,,,
8742,,,72717.0,,
8743,72718.0,,,,
8744,,,,,
8745,,,72722.0,,
8746,72723.0,,,,
8747,,,,,
8748,,,,72727.0,
8749,,,72727.0,,
8750,72728.0,,,,
8751,,,,,
8752,,,72730.0,,
8753,72731.0,,,,
8754,,,,,
8755,,,72735.0,,
8756,72736.0,,,,
8757,,,,,
8758,,,,72737.0,
8759,,,72739.0,,
8760,72739.0,,,,
8761,,,,,
8762,,,72743.0,,
8763,72744.0,,,,
8764,,,,,
8765,,,72748.0,,
8766,72749.0,,,,
8767,,,,,
8768,,,,72751.0,
8769,,,72752.0,,
8770,72753.0,,,,
8771,,,,,
8772,,,72757.0,,
8773,72757.0,,,,
8774,,,,,
8775,,,72762.0,,
8776,72763.0,,,,
8777,,,,,
8778,,,,72766.0,
8779,,,72767.0,,
8780,72769.0,,,,
8781,,,,,
8782,,,72770.0,,
8783,72771.0,,,,
8784,,,,,
8785,,,72775.0,,
8786,72777.0,,,,
8787,,,,,
8788,,,,72778.0,
8789,,,72779.0,,
8790,72779.0,,,,
8791,,,,,
8792,,,72782.0,,
8793,72783.0,,,,
8794,,,,,
8795,,,72788.0,,
8796,72789.0,,,,
8797,,,,,
8798,,,,72790.0,
8799,,,72792.0,,
8800,72794.0,,,,
8801,,,,,
8802,,,72798.0,,
8803,72799.0,,,,
8804,,,,,
8805,,,72801.0,,
8806,72801.0,,,,
8807,,,,,
8808,,,,72803.0,
8809,,,72804.0,,
8810,72805.0,,,,
8811,,,,,
8812,,,72809.0,,
8813,72810.0,,,,
8814,,,,,
8815,,,72814.0,,
8816,72814.0,,,,
8817,,,,,
8818,,,,72815.0,
8819,,,72817.0,,
8820,72818.0,,,,
8821,,,,,
8822,,,72822.0,,
8823,72822.0,,,,
8824,,,,,
8825,,,72827.0,,
8826,72827.0,,,,
8827,,,,,
8828,,,,72828.0,
8829,,,72831.0,,
8830,72831.0,,,,
8831,,,,,
8832,,,72835.0,,
8833,72836.0,,,,
8834,,,,,
8835,,,72840.0,,
8836,72840.0,,,,
8837,,,,,
8838,,,,72841.0,
8839,,72844.0,,,
8840,,,72844.0,,
8841,72845.0,,,,
8842,,,,,
8843,,,72848.0,,
8844,72849.0,,,,
8845,,,,,
8846,,,,,72850.0
8847,,,72853.0,,
8848,72853.0,,,,
8849,,,,,
8850,,,,72854.0,
8851,,,72861.0,,
8852,72861.0,,,,
8853,,,,,
8854,,,72862.0,,
8855,72863.0,,,,
8856,,,,,
8857,,,72866.0,,
8858,72866.0,,,,
8859,,,,,
8860,,,,72867.0,
8861,,,72870.0,,
8862,72870.0,,,,
8863,,,,,
8864,,,72874.0,,
8865,72875.0,,,,
8866,,,,,
8867,,,72879.0,,
8868,72879.0,,,,
8869,,,,,
8870,,,,72881.0,
8871,,,72883.0,,
8872,72884.0,,,,
8873,,,,,
8874,,,72888.0,,
8875,72888.0,,,,
8876,,,,,
8877,,,72893.0,,
8878,72894.0,,,,
8879,,,,,
8880,,,,72896.0,
8881,,,72897.0,,
8882,72897.0,,,,
8883,,,,,
8884,,,72901.0,,
8885,72902.0,,,,
8886,,,,,
8887,,,72906.0,,
8888,72906.0,,,,
8889,,,,,
8890,,,,72907.0,
8891,,,72910.0,,
8892,72910.0,,,,
8893,,,,,
8894,,,72914.0,,
8895,72915.0,,,,
8896,,,,,
8897,,,72921.0,,
8898,72922.0,,,,
8899,,,,,
8900,,,,72924.0,
8901,,,72924.0,,
8902,72924.0,,,,
8903,,,,,
8904,,,72927.0,,
8905,72928.0,,,,
8906,,,,,
8907,,,72932.0,,
8908,72932.0,,,,
8909,,,,,
8910,,,,72933.0,
8911,,,72936.0,,
8912,72937.0,,,,
8913,,,,,
8914,,,72940.0,,
8915,72941.0,,,,
8916,,,,,
8917,,,72945.0,,
8918,72945.0,,,,
8919,,,,,
8920,,,,72947.0,
8921,,,72949.0,,
8922,72950.0,,,,
8923,,,,,
8924,,,72953.0,,
8925,72955.0,,,,
8926,,,,,
8927,,,72959.0,,
8928,72961.0,,,,
8929,,,,,
8930,,,,72963.0,
8931,,,72963.0,,
8932,72964.0,,,,
8933,,,,,
8934,,,72967.0,,
8935,72967.0,,,,
8936,,,,,
8937,,,72971.0,,
8938,72972.0,,,,
8939,,,,,
8940,,,,72972.0,
8941,,,72975.0,,
8942,72976.0,,,,
8943,,,,,
8944,,,72980.0,,
8945,72981.0,,,,
8946,,,,,
8947,,,72984.0,,
8948,72985.0,,,,
8949,,,,,
8950,,,,72987.0,
8951,,,72988.0,,
8952,72989.0,,,,
8953,,,,,
8954,,,72993.0,,
8955,72994.0,,,,
8956,,,,,
8957,,,72999.0,,
8958,72999.0,,,,
8959,,73000.0,,,
8960,,,,,
8961,,,,73001.0,
8962,,,73002.0,,
8963,73003.0,,,,
8964,,,,,
8965,,,73006.0,,
8966,73007.0,,,,
8967,,,,,
8968,,,73011.0,,
8969,73011.0,,,,
8970,,,,,
8971,,,,73012.0,
8972,,,73015.0,,
8973,73015.0,,,,
8974,,,,,
8975,,,73019.0,,
8976,73019.0,,,,
8977,,,,,
8978,,,73024.0,,
8979,73025.0,,,,
8980,,,,,
8981,,,,73028.0,
8982,,,73028.0,,
8983,73028.0,,,,
8984,,,,,
8985,,,73032.0,,
8986,73033.0,,,,
8987,,,,,
8988,,,73037.0,,
8989,73037.0,,,,
8990,,,,,
8991,,,,73038.0,
8992,,,73041.0,,
8993,73041.0,,,,
8994,,,,,
8995,,,73045.0,,
8996,73046.0,,,,
8997,,,,,
8998,,,73052.0,,
8999,,,,,73052.0
9000,73052.0,,,,
9001,,,,,
9002,,,,73054.0,
9003,,,73054.0,,
9004,73055.0,,,,
9005,,,,,
9006,,,73059.0,,
9007,73060.0,,,,
9008,,,,,
9009,,,73064.0,,
9010,73065.0,,,,
9011,,,,,
9012,,,,73067.0,
9013,,,73068.0,,
9014,73068.0,,,,
9015,,,,,
9016,,,73071.0,,
9017,73072.0,,,,
9018,,,,,
9019,,,73076.0,,
9020,73077.0,,,,
9021,,,,,
9022,,,,73078.0,
9023,,,73080.0,,
9024,73081.0,,,,
9025,,,,,
9026,,,73085.0,,
9027,73085.0,,,,
9028,,,,,
9029,,,73090.0,,
9030,73090.0,,,,
9031,,,,,
9032,,,,73093.0,
9033,,,73093.0,,
9034,73094.0,,,,
9035,,,,,
9036,,,73098.0,,
9037,73098.0,,,,
9038,,,,,
9039,,,73103.0,,
9040,73103.0,,,,
9041,,,,,
9042,,,,73104.0,
9043,,,73106.0,,
9044,73107.0,,,,
9045,,,,,
9046,,,73111.0,,
9047,73112.0,,,,
9048,,,,,
9049,,,73116.0,,
9050,73116.0,,,,
9051,,,,,
9052,,,,73117.0,
9053,,,73120.0,,
9054,73120.0,,,,
9055,,,,,
9056,,,73124.0,,
9057,73125.0,,,,
9058,,,,,
9059,,,73130.0,,
9060,73130.0,,,,
9061,,,,,
9062,,,,73131.0,
9063,,,73133.0,,
9064,73136.0,,,,
9065,,,,,
9066,,,73138.0,,
9067,73138.0,,,,
9068,,,,,
9069,,,73142.0,,
9070,73142.0,,,,
9071,,,,,
9072,,,,73144.0,
9073,,,73146.0,,
9074,73146.0,,,,
9075,,,,,
9076,,,73151.0,,
9077,73151.0,,,,
9078,,,,,
9079,,,73155.0,,
9080,73156.0,,,,
9081,,,,,
9082,,,,73160.0,
9083,,73160.0,,,
9084,,,73161.0,,
9085,73161.0,,,,
9086,,,,,
9087,,,73164.0,,
9088,73166.0,,,,
9089,,,,,
9090,,,73169.0,,
9091,73170.0,,,,
9092,,,,,
9093,,,,73171.0,
9094,,,73172.0,,
9095,73173.0,,,,
9096,,,,,
9097,,,73176.0,,
9098,73177.0,,,,
9099,,,,,
9100,,,73181.0,,
9101,73182.0,,,,
9102,,,,,
9103,,,,73182.0,
9104,,,73185.0,,
9105,73186.0,,,,
9106,,,,,
9107,,,73190.0,,
9108,73190.0,,,,
9109,,,,,
9110,,,73195.0,,
9111,73195.0,,,,
9112,,,,,
9113,,,,73196.0,
9114,,,73199.0,,
9115,73199.0,,,,
9116,,,,,
9117,,,73203.0,,
9118,73204.0,,,,
9119,,,,,
9120,,,73208.0,,
9121,73208.0,,,,
9122,,,,,
9123,,,,73210.0,
9124,,,73212.0,,
9125,73212.0,,,,
9126,,,,,
9127,,,73216.0,,
9128,73216.0,,,,
9129,,,,,
9130,,,73221.0,,
9131,73221.0,,,,
9132,,,,,
9133,,,,73223.0,
9134,,,73225.0,,
9135,73225.0,,,,
9136,,,,,
9137,,,73232.0,,
9138,73232.0,,,,
9139,,,,,
9140,,,73234.0,,
9141,73234.0,,,,
9142,,,,,
9143,,,,73235.0,
9144,,,73238.0,,
9145,73238.0,,,,
9146,,,,,
9147,,,73242.0,,
9148,73243.0,,,,
9149,,,,,
9150,,,73248.0,,
9151,73248.0,,,,
9152,,,,,
9153,,,,73249.0,
9154,,,73251.0,,
9155,,,,,73252.0
9156,73252.0,,,,
9157,,,,,
9158,,,73256.0,,
9159,73256.0,,,,
9160,,,,,
9161,,,73260.0,,
9162,73261.0,,,,
9163,,,,,
9164,,,,73263.0,
9165,,,73264.0,,
9166,73265.0,,,,
9167,,,,,
9168,,,73269.0,,
9169,73269.0,,,,
9170,,,,,
9171,,,73273.0,,
9172,73274.0,,,,
9173,,,,,
9174,,,,73276.0,
9175,,,73277.0,,
9176,73278.0,,,,
9177,,,,,
9178,,,73282.0,,
9179,73282.0,,,,
9180,,,,,
9181,,,73286.0,,
9182,73287.0,,,,
9183,,,,,
9184,,,,73288.0,
9185,,,73291.0,,
9186,73291.0,,,,
9187,,,,,
9188,,,73295.0,,
9189,73296.0,,,,
9190,,,,,
9191,,,73300.0,,
9192,73300.0,,,,
9193,,,,,
9194,,,,73301.0,
9195,,,73304.0,,
9196,73304.0,,,,
9197,,,,,
9198,,,73308.0,,
9199,73308.0,,,,
9200,,,,,
9201,,,73313.0,,
9202,73313.0,,,,
9203,,,,,
9204,,,,73315.0,
9205,,,73317.0,,
9206,73318.0,,,,
9207,,73318.0,,,
9208,,,,,
9209,,,73322.0,,
9210,73322.0,,,,
9211,,,,,
9212,,,73326.0,,
9213,73327.0,,,,
9214,,,,,
9215,,,,73328.0,
9216,,,73330.0,,
9217,73331.0,,,,
9218,,,,,
9219,,,73334.0,,
9220,73335.0,,,,
9221,,,,,
9222,,,73339.0,,
9223,73340.0,,,,
9224,,,,,
9225,,,,73341.0,
9226,,,73343.0,,
9227,73344.0,,,,
9228,,,,,
9229,,,73348.0,,
9230,73349.0,,,,
9231,,,,,
9232,,,73353.0,,
9233,73353.0,,,,
9234,,,,,
9235,,,,73356.0,
9236,,,73357.0,,
9237,73358.0,,,,
9238,,,,,
9239,,,73361.0,,
9240,73361.0,,,,
9241,,,,,
9242,,,73366.0,,
9243,73366.0,,,,
9244,,,,,
9245,,,,73368.0,
9246,,,73370.0,,
9247,73370.0,,,,
9248,,,,,
9249,,,73374.0,,
9250,73375.0,,,,
9251,,,,,
9252,,,73379.0,,
9253,73379.0,,,,
9254,,,,,
9255,,,,73381.0,
9256,,,73383.0,,
9257,73383.0,,,,
9258,,,,,
9259,,,73387.0,,
9260,73388.0,,,,
9261,,,,,
9262,,,73392.0,,
9263,73393.0,,,,
9264,,,,,
9265,,,,73394.0,
9266,,,73396.0,,
9267,73398.0,,,,
9268,,,,,
9269,,,73401.0,,
9270,73401.0,,,,
9271,,,,,
9272,,,73405.0,,
9273,73406.0,,,,
9274,,,,,
9275,,,,73408.0,
9276,,,73410.0,,
9277,73410.0,,,,
9278,,,,,
9279,,,73413.0,,
9280,73414.0,,,,
9281,,,,,
9282,,,73418.0,,
9283,73419.0,,,,
9284,,,,,
9285,,,,73421.0,
9286,,,73422.0,,
9287,73423.0,,,,
9288,,,,,
9289,,,73427.0,,
9290,73429.0,,,,
9291,,,,,
9292,,,73432.0,,
9293,73433.0,,,,
9294,,,,,
9295,,,,73434.0,
9296,,,73435.0,,
9297,73436.0,,,,
9298,,,,,
9299,,,73440.0,,
9300,73441.0,,,,
9301,,,,,
9302,,,73444.0,,
9303,73445.0,,,,
9304,,,,,
9305,,,,73446.0,
9306,,,73448.0,,
9307,73449.0,,,,
9308,,,,,73449.0
9309,,,,,
9310,,,73453.0,,
9311,73453.0,,,,
9312,,,,,
9313,,,73458.0,,
9314,73458.0,,,,
9315,,,,,
9316,,,,73460.0,
9317,,,73462.0,,
9318,73463.0,,,,
9319,,,,,
9320,,,73466.0,,
9321,73467.0,,,,
9322,,,,,
9323,,,73471.0,,
9324,73472.0,,,,
9325,,,,,
9326,,,,73473.0,
9327,,,73475.0,,
9328,73476.0,,,,
9329,,,,,
9330,,73480.0,,,
9331,,,73480.0,,
9332,73480.0,,,,
9333,,,,,
9334,,,73484.0,,
9335,73484.0,,,,
9336,,,,,
9337,,,,73486.0,
9338,,,73488.0,,
9339,73489.0,,,,
9340,,,,,
9341,,,73493.0,,
9342,73493.0,,,,
9343,,,,,
9344,,,73498.0,,
9345,73498.0,,,,
9346,,,,,
9347,,,,73500.0,
9348,,,73501.0,,
9349,73501.0,,,,
9350,,,,,
9351,,,73506.0,,
9352,73506.0,,,,
9353,,,,,
9354,,,73511.0,,
9355,73512.0,,,,
9356,,,,,
9357,,,,73513.0,
9358,,,73514.0,,
9359,73515.0,,,,
9360,,,,,
9361,,,73519.0,,
9362,73520.0,,,,
9363,,,,,
9364,,,73524.0,,
9365,73524.0,,,,
9366,,,,,
9367,,,,73528.0,
9368,,,73530.0,,
9369,73531.0,,,,
9370,,,,,
9371,,,73533.0,,
9372,73535.0,,,,
9373,,,,,
9374,,,73536.0,,
9375,73537.0,,,,
9376,,,,,
9377,,,,73538.0,
9378,,,73541.0,,
9379,73541.0,,,,
9380,,,,,
9381,,,73545.0,,
9382,73546.0,,,,
9383,,,,,
9384,,,73549.0,,
9385,73550.0,,,,
9386,,,,,
9387,,,,73552.0,
9388,,,73554.0,,
9389,73554.0,,,,
9390,,,,,
9391,,,73558.0,,
9392,73559.0,,,,
9393,,,,,
9394,,,73564.0,,
9395,73566.0,,,,
9396,,,,,
9397,,,,73567.0,
9398,,,73567.0,,
9399,73568.0,,,,
9400,,,,,
9401,,,73571.0,,
9402,73572.0,,,,
9403,,,,,
9404,,,73576.0,,
9405,73577.0,,,,
9406,,,,,
9407,,,,73578.0,
9408,,,73580.0,,
9409,73580.0,,,,
9410,,,,,
9411,,,73584.0,,
9412,73585.0,,,,
9413,,,,,
9414,,,73589.0,,
9415,73590.0,,,,
9416,,,,,
9417,,,,73592.0,
9418,,,73594.0,,
9419,73599.0,,,,
9420,,,,,
9421,,,73599.0,,
9422,73599.0,,,,
9423,,,,,
9424,,,73602.0,,
9425,73603.0,,,,
9426,,,,,
9427,,,,73604.0,
9428,,,73606.0,,
9429,73606.0,,,,
9430,,,,,
9431,,,73617.0,,
9432,73617.0,,,,
9433,,,,,
9434,,,73618.0,,
9435,73618.0,,,,
9436,,,,,
9437,,,,73620.0,
9438,,,73620.0,,
9439,73623.0,,,,
9440,,,,,
9441,,,73624.0,,
9442,73625.0,,,,
9443,,,,,
9444,,,73630.0,,
9445,73633.0,,,,
9446,,,,,
9447,,,,73634.0,
9448,,,73634.0,,
9449,73634.0,,,,
9450,,,,,
9451,,,73637.0,,
9452,73638.0,,,,
9453,,73638.0,,,
9454,,,,,
9455,,,73642.0,,
9456,73642.0,,,,
9457,,,,,
9458,,,,73644.0,
9459,,,73646.0,,
9460,73646.0,,,,
9461,,,,,
9462,,,73650.0,,
9463,73651.0,,,,
9464,,,,,73652.0
9465,,,,,
9466,,,73655.0,,
9467,73656.0,,,,
9468,,,,,
9469,,,,73658.0,
9470,,,73659.0,,
9471,73660.0,,,,
9472,,,,,
9473,,,73664.0,,
9474,73664.0,,,,
9475,,,,,
9476,,,73668.0,,
9477,73670.0,,,,
9478,,,,,
9479,,,,73672.0,
9480,,,73672.0,,
9481,73673.0,,,,
9482,,,,,
9483,,,73676.0,,
9484,73677.0,,,,
9485,,,,,
9486,,,73682.0,,
9487,73684.0,,,,
9488,,,,,
9489,,,,73685.0,
9490,,,73686.0,,
9491,73687.0,,,,
9492,,,,,
9493,,,73690.0,,
9494,73690.0,,,,
9495,,,,,
9496,,,73694.0,,
9497,73696.0,,,,
9498,,,,,
9499,,,,73699.0,
9500,,,73701.0,,
9501,73702.0,,,,
9502,,,,,
9503,,,73703.0,,
9504,73703.0,,,,
9505,,,,,
9506,,,73710.0,,
9507,73710.0,,,,
9508,,,,,
9509,,,,73711.0,
9510,,,73712.0,,
9511,73712.0,,,,
9512,,,,,
9513,,,73892.0,,
9514,73892.0,,,,
9515,,,,,
9516,,,73892.0,,
9517,73893.0,,,,
9518,,,,,
9519,,,,73893.0,
9520,,,73893.0,,
9521,73893.0,,,,
9522,,,,,
9523,,,73893.0,,
9524,73893.0,,,,
9525,,,,,
9526,,,73893.0,,
9527,73893.0,,,,
9528,,,,,
9529,,,,73894.0,
9530,,,73894.0,,
9531,73894.0,,,,
9532,,,,,
9533,,,73894.0,,
9534,73894.0,,,,
9535,,,,,
9536,,,73894.0,,
9537,73894.0,,,,
9538,,,,,
9539,,,,73895.0,
9540,,,73895.0,,
9541,73895.0,,,,
9542,,,,,
9543,,,73895.0,,
9544,73895.0,,,,
9545,,,,,
9546,,,73896.0,,
9547,73896.0,,,,
9548,,,,,
9549,,,,73900.0,
9550,,,73901.0,,
9551,73901.0,,,,
9552,,,,,
9553,,,73901.0,,
9554,73901.0,,,,
9555,,,,,
9556,,,73901.0,,
9557,73901.0,,,,
9558,,,,,
9559,,,,73901.0,
9560,,,73901.0,,
9561,73901.0,,,,
9562,,,,,
9563,,,73902.0,,
9564,73902.0,,,,
9565,,,,,
9566,,,73902.0,,
9567,73902.0,,,,
9568,,,,,
9569,,,,73902.0,
9570,,,73902.0,,
9571,73902.0,,,,
9572,,,,,
9573,,,73902.0,,
9574,73902.0,,,,
9575,,,,,
9576,,,73903.0,,
9577,,73903.0,,,
9578,73903.0,,,,
9579,,,,,
9580,,,,73903.0,
9581,,,73903.0,,
9582,73903.0,,,,
9583,,,,,
9584,,,73905.0,,
9585,73905.0,,,,
9586,,,,,
9587,,,73905.0,,
9588,73905.0,,,,
9589,,,,,
9590,,,,73906.0,
9591,,,73906.0,,
9592,73906.0,,,,
9593,,,,,
9594,,,73906.0,,
9595,73906.0,,,,
9596,,,,,
9597,,,73906.0,,
9598,73906.0,,,,
9599,,,,,
9600,,,,73906.0,
9601,,,73906.0,,
9602,73907.0,,,,
9603,,,,,
9604,,,73907.0,,
9605,73907.0,,,,
9606,,,,,
9607,,,73907.0,,
9608,73907.0,,,,
9609,,,,,
9610,,,,73908.0,
9611,,,73909.0,,
9612,73909.0,,,,
9613,,,,,
9614,,,73909.0,,
9615,73909.0,,,,
9616,,,,,
9617,,,73909.0,,
9618,73909.0,,,,
9619,,,,,
9620,,,,73909.0,
9621,,,73911.0,,
9622,73911.0,,,,
9623,,,,,
9624,,,73911.0,,
9625,,,,,73911.0
9626,73911.0,,,,
9627,,,,,
9628,,,73912.0,,
9629,73912.0,,,,
9630,,,,,
9631,,,,73912.0,
9632,,,73912.0,,
9633,73912.0,,,,
9634,,,,,
9635,,,73912.0,,
9636,73912.0,,,,
9637,,,,,
9638,,,73912.0,,
9639,73912.0,,,,
9640,,,,,
9641,,,,73913.0,
9642,,,73913.0,,
9643,73913.0,,,,
9644,,,,,
9645,,,73913.0,,
9646,73913.0,,,,
9647,,,,,
9648,,,73913.0,,
9649,73913.0,,,,
9650,,,,,
9651,,,,73913.0,
9652,,,73913.0,,
9653,73913.0,,,,
9654,,,,,
9655,,,73914.0,,
9656,73914.0,,,,
9657,,,,,
9658,,,73914.0,,
9659,73914.0,,,,
9660,,,,,
9661,,,,73914.0,
9662,,,73914.0,,
9663,73914.0,,,,
9664,,,,,
9665,,,73914.0,,
9666,73914.0,,,,
9667,,,,,
9668,,,73918.0,,
9669,73918.0,,,,
9670,,,,,
9671,,,,73921.0,
9672,,,73922.0,,
9673,73922.0,,,,
9674,,,,,
9675,,,73926.0,,
9676,73926.0,,,,
9677,,,,,
9678,,,73931.0,,
9679,73932.0,,,,
9680,,,,,
9681,,,,73932.0,
9682,,,73936.0,,
9683,73936.0,,,,
9684,,,,,
9685,,,73941.0,,
9686,73941.0,,,,
9687,,,,,
9688,,,73944.0,,
9689,73944.0,,,,
9690,,,,,
9691,,,,73945.0,
9692,,,73948.0,,
9693,73948.0,,,,
9694,,,,,
9695,,,73952.0,,
9696,73953.0,,,,
9697,,,,,
9698,,,73957.0,,
9699,73957.0,,,,
9700,,,,,
9701,,73958.0,,,
9702,,,,73958.0,
9703,,,73961.0,,
9704,73961.0,,,,
9705,,,,,
9706,,,73965.0,,
9707,73965.0,,,,
9708,,,,,
9709,,,73970.0,,
9710,73970.0,,,,
9711,,,,,
9712,,,,73971.0,
9713,,,73974.0,,
9714,73974.0,,,,
9715,,,,,
9716,,,73978.0,,
9717,73979.0,,,,
9718,,,,,
9719,,,73983.0,,
9720,73984.0,,,,
9721,,,,,
9722,,,,73985.0,
9723,,,73987.0,,
9724,73988.0,,,,
9725,,,,,
9726,,,73991.0,,
9727,73992.0,,,,
9728,,,,,
9729,,,73996.0,,
9730,73996.0,,,,
9731,,,,,
9732,,,,73997.0,
9733,,,74001.0,,
9734,74001.0,,,,
9735,,,,,
9736,,,74005.0,,
9737,74005.0,,,,
9738,,,,,
9739,,,74009.0,,
9740,74010.0,,,,
9741,,,,,
9742,,,,74010.0,
9743,,,74013.0,,
9744,74013.0,,,,
9745,,,,,
9746,,,74017.0,,
9747,74018.0,,,,
9748,,,,,
9749,,,74023.0,,
9750,74023.0,,,,
9751,,,,,
9752,,,,74024.0,
9753,,,74027.0,,
9754,74027.0,,,,
9755,,,,,
9756,,,74031.0,,
9757,74032.0,,,,
9758,,,,,
9759,,,74035.0,,
9760,74036.0,,,,
9761,,,,,
9762,,,,74036.0,
9763,,,74040.0,,
9764,74040.0,,,,
9765,,,,,
9766,,,74044.0,,
9767,74044.0,,,,
9768,,,,,
9769,,,74049.0,,
9770,74049.0,,,,
9771,,,,,
9772,,,,74050.0,
9773,,,74053.0,,
9774,74053.0,,,,
9775,,,,,
9776,,,74057.0,,
9777,74058.0,,,,
9778,,,,,
9779,,,,,74058.0
9780,,,74062.0,,
9781,74062.0,,,,
9782,,,,,
9783,,,,74063.0,
9784,,,74066.0,,
9785,74066.0,,,,
9786,,,,,
9787,,,74070.0,,
9788,74071.0,,,,
9789,,,,,
9790,,,74076.0,,
9791,74076.0,,,,
9792,,,,,
9793,,,,74076.0,
9794,,,74079.0,,
9795,74080.0,,,,
9796,,,,,
9797,,,74083.0,,
9798,74084.0,,,,
9799,,,,,
9800,,,74089.0,,
9801,74089.0,,,,
9802,,,,,
9803,,,,74090.0,
9804,,,74092.0,,
9805,74093.0,,,,
9806,,,,,
9807,,,74096.0,,
9808,74097.0,,,,
9809,,,,,
9810,,,74101.0,,
9811,74102.0,,,,
9812,,,,,
9813,,,,74103.0,
9814,,,74105.0,,
9815,74105.0,,,,
9816,,,,,
9817,,,74110.0,,
9818,74110.0,,,,
9819,,,,,
9820,,,74114.0,,
9821,74115.0,,,,
9822,,,,,
9823,,,,74115.0,
9824,,,74118.0,,
9825,74119.0,,,,
9826,,,,,
9827,,,74123.0,,
9828,,74124.0,,,
9829,74124.0,,,,
9830,,,,,
9831,,,74128.0,,
9832,74128.0,,,,
9833,,,,,
9834,,,,74130.0,
9835,,,74132.0,,
9836,74132.0,,,,
9837,,,,,
9838,,,74136.0,,
9839,74136.0,,,,
9840,,,,,
9841,,,74142.0,,
9842,74142.0,,,,
9843,,,,,
9844,,,,74144.0,
9845,,,74145.0,,
9846,74146.0,,,,
9847,,,,,
9848,,,74150.0,,
9849,74152.0,,,,
9850,,,,,
9851,,,74154.0,,
9852,74154.0,,,,
9853,,,,,
9854,,,,74155.0,
9855,,,74159.0,,
9856,74159.0,,,,
9857,,,,,
9858,,,74163.0,,
9859,74164.0,,,,
9860,,,,,
9861,,,74167.0,,
9862,74167.0,,,,
9863,,,,,
9864,,,,74169.0,
9865,,,74171.0,,
9866,74171.0,,,,
9867,,,,,
9868,,,74176.0,,
9869,74177.0,,,,
9870,,,,,
9871,,,74180.0,,
9872,74181.0,,,,
9873,,,,,
9874,,,,74182.0,
9875,,,74184.0,,
9876,74184.0,,,,
9877,,,,,
9878,,,74189.0,,
9879,74189.0,,,,
9880,,,,,
9881,,,74195.0,,
9882,74195.0,,,,
9883,,,,,
